time,open,high,low,close
2007-04-10,11160,11160,11123.900000000001,11123.900000000001
2007-04-11,11128.400000000001,11128.400000000001,11128.400000000001,11128.400000000001
2007-04-12,11050,11050,10910,10998
2007-04-13,11060,11060,10819.900000000001,10819.900000000001
2007-04-16,10990,11120,10990,11082.900000000001
2007-04-17,11190,11200,10920,10982.900000000001
2007-04-18,11060,11140,11060,11110
2007-04-19,10920,10920,10810,10810
2007-04-20,10905.7,10905.7,10905.7,10905.7
2007-04-23,11080,11100,10908,10908
2007-04-24,10904.3,10904.3,10904.3,10904.3
2007-04-25,10760,10760,10688,10688
2007-04-26,10880,10880,10880,10880
2007-04-27,10890,10890,10850,10852.900000000001
2007-05-01,10730,10730,10730,10730
2007-05-02,10760,10842,10760,10842
2007-05-07,11130,11130,11116.400000000001,11116.400000000001
2007-05-08,11104.400000000001,11104.400000000001,11104.400000000001,11104.400000000001
2007-05-09,11195.400000000001,11195.400000000001,11195.400000000001,11195.400000000001
2007-05-10,11260,11260,11184.3,11184.3
2007-05-11,11000.3,11000.3,11000.3,11000.3
2007-05-14,11050,11050,10955.400000000001,10955.400000000001
2007-05-15,11050,11050,10955.400000000001,10955.400000000001
2007-05-16,10940,10970.599999999999,10940,10970.599999999999
2007-05-17,10840.2,10840.2,10840.2,10840.2
2007-05-18,10840.2,10840.2,10840.2,10840.2
2007-05-21,10990,10990,10990,10990
2007-05-22,11040,11130,11040,11120.2
2007-05-23,11145.8,11145.8,11145.8,11145.8
2007-05-24,11070,11137.5,11070,11137.5
2007-05-25,10940,10940,10840,10921.2
2007-05-28,11000,11025.8,11000,11025.8
2007-05-29,11090,11111.599999999999,11090,11111.599999999999
2007-05-30,11120,11120,10990,11028
2007-05-31,11200,11316.3,11200,11316.3
2007-06-01,11400,11430,11398.8,11398.8
2007-06-04,11500,11500,11400.900000000001,11400.900000000001
2007-06-05,11440,11481.3,11440,11481.3
2007-06-06,11460,11468.8,11440,11468.8
2007-06-07,11320,11500,11320,11500
2007-06-08,11260,11280,11180,11206.8
2007-06-11,11350,11350,11260.400000000001,11260.400000000001
2007-06-12,11220,11220,11187.5,11187.5
2007-06-13,11090,11190,11070,11158.8
2007-06-14,11270,11310,11269.099999999999,11269.099999999999
2007-06-15,11380,11400,11380,11399.2
